audit_index,dataset_index,file_name,family,level,parameter,action_and_rationale_labels_still_applicable,scene_semantics_preserved,review_notes
33,1741,a0bdf21a-434fc917_1.jpg,brightness,2,1.1,,,
33,1741,a0bdf21a-434fc917_1.jpg,brightness,3,1.2,,,
33,1741,a0bdf21a-434fc917_1.jpg,brightness,4,1.3,,,
33,1741,a0bdf21a-434fc917_1.jpg,blur,1,0.5,,,
33,1741,a0bdf21a-434fc917_1.jpg,blur,2,1.0,,,
33,1741,a0bdf21a-434fc917_1.jpg,blur,3,1.5,,,
33,1741,a0bdf21a-434fc917_1.jpg,blur,4,2.0,,,
33,1741,a0bdf21a-434fc917_1.jpg,noise,1,2.5,,,
33,1741,a0bdf21a-434fc917_1.jpg,noise,2,5.0,,,
33,1741,a0bdf21a-434fc917_1.jpg,noise,3,7.5,,,
33,1741,a0bdf21a-434fc917_1.jpg,noise,4,10.0,,,
34,1878,1922ae58-160c0bc7_3.jpg,brightness,1,1.05,,,
34,1878,1922ae58-160c0bc7_3.jpg,brightness,2,1.1,,,
34,1878,1922ae58-160c0bc7_3.jpg,brightness,3,1.2,,,
34,1878,1922ae58-160c0bc7_3.jpg,brightness,4,1.3,,,
34,1878,1922ae58-160c0bc7_3.jpg,blur,1,0.5,,,
34,1878,1922ae58-160c0bc7_3.jpg,blur,2,1.0,,,
34,1878,1922ae58-160c0bc7_3.jpg,blur,3,1.5,,,
34,1878,1922ae58-160c0bc7_3.jpg,blur,4,2.0,,,
34,1878,1922ae58-160c0bc7_3.jpg,noise,1,2.5,,,
34,1878,1922ae58-160c0bc7_3.jpg,noise,2,5.0,,,
34,1878,1922ae58-160c0bc7_3.jpg,noise,3,7.5,,,
34,1878,1922ae58-160c0bc7_3.jpg,noise,4,10.0,,,
35,1948,713a5718-c0d543bf_3.jpg,brightness,1,1.05,,,
35,1948,713a5718-c0d543bf_3.jpg,brightness,2,1.1,,,
35,1948,713a5718-c0d543bf_3.jpg,brightness,3,1.2,,,
35,1948,713a5718-c0d543bf_3.jpg,brightness,4,1.3,,,
35,1948,713a5718-c0d543bf_3.jpg,blur,1,0.5,,,
35,1948,713a5718-c0d543bf_3.jpg,blur,2,1.0,,,
35,1948,713a5718-c0d543bf_3.jpg,blur,3,1.5,,,
35,1948,713a5718-c0d543bf_3.jpg,blur,4,2.0,,,
35,1948,713a5718-c0d543bf_3.jpg,noise,1,2.5,,,
35,1948,713a5718-c0d543bf_3.jpg,noise,2,5.0,,,
35,1948,713a5718-c0d543bf_3.jpg,noise,3,7.5,,,
35,1948,713a5718-c0d543bf_3.jpg,noise,4,10.0,,,
36,2016,5c7d2dcc-33fce370_3.jpg,brightness,1,1.05,,,
36,2016,5c7d2dcc-33fce370_3.jpg,brightness,2,1.1,,,
36,2016,5c7d2dcc-33fce370_3.jpg,brightness,3,1.2,,,
36,2016,5c7d2dcc-33fce370_3.jpg,brightness,4,1.3,,,
36,2016,5c7d2dcc-33fce370_3.jpg,blur,1,0.5,,,
36,2016,5c7d2dcc-33fce370_3.jpg,blur,2,1.0,,,
36,2016,5c7d2dcc-33fce370_3.jpg,blur,3,1.5,,,
36,2016,5c7d2dcc-33fce370_3.jpg,blur,4,2.0,,,
36,2016,5c7d2dcc-33fce370_3.jpg,noise,1,2.5,,,
36,2016,5c7d2dcc-33fce370_3.jpg,noise,2,5.0,,,
36,2016,5c7d2dcc-33fce370_3.jpg,noise,3,7.5,,,
36,2016,5c7d2dcc-33fce370_3.jpg,noise,4,10.0,,,
37,2128,a349aaee-28649094_1.jpg,brightness,1,1.05,,,
37,2128,a349aaee-28649094_1.jpg,brightness,2,1.1,,,
37,2128,a349aaee-28649094_1.jpg,brightness,3,1.2,,,
37,2128,a349aaee-28649094_1.jpg,brightness,4,1.3,,,
37,2128,a349aaee-28649094_1.jpg,blur,1,0.5,,,
37,2128,a349aaee-28649094_1.jpg,blur,2,1.0,,,
37,2128,a349aaee-28649094_1.jpg,blur,3,1.5,,,
37,2128,a349aaee-28649094_1.jpg,blur,4,2.0,,,
37,2128,a349aaee-28649094_1.jpg,noise,1,2.5,,,
37,2128,a349aaee-28649094_1.jpg,noise,2,5.0,,,
37,2128,a349aaee-28649094_1.jpg,noise,3,7.5,,,
37,2128,a349aaee-28649094_1.jpg,noise,4,10.0,,,
38,2139,48cf99b5-02fffa74_3.jpg,brightness,1,1.05,,,
38,2139,48cf99b5-02fffa74_3.jpg,brightness,2,1.1,,,
38,2139,48cf99b5-02fffa74_3.jpg,brightness,3,1.2,,,
38,2139,48cf99b5-02fffa74_3.jpg,brightness,4,1.3,,,
38,2139,48cf99b5-02fffa74_3.jpg,blur,1,0.5,,,
38,2139,48cf99b5-02fffa74_3.jpg,blur,2,1.0,,,
38,2139,48cf99b5-02fffa74_3.jpg,blur,3,1.5,,,
38,2139,48cf99b5-02fffa74_3.jpg,blur,4,2.0,,,
38,2139,48cf99b5-02fffa74_3.jpg,noise,1,2.5,,,
38,2139,48cf99b5-02fffa74_3.jpg,noise,2,5.0,,,
38,2139,48cf99b5-02fffa74_3.jpg,noise,3,7.5,,,
38,2139,48cf99b5-02fffa74_3.jpg,noise,4,10.0,,,
39,2241,51f62722-31376f51_3.jpg,brightness,1,1.05,,,
39,2241,51f62722-31376f51_3.jpg,brightness,2,1.1,,,
39,2241,51f62722-31376f51_3.jpg,brightness,3,1.2,,,
39,2241,51f62722-31376f51_3.jpg,brightness,4,1.3,,,
39,2241,51f62722-31376f51_3.jpg,blur,1,0.5,,,
39,2241,51f62722-31376f51_3.jpg,blur,2,1.0,,,
39,2241,51f62722-31376f51_3.jpg,blur,3,1.5,,,
39,2241,51f62722-31376f51_3.jpg,blur,4,2.0,,,
39,2241,51f62722-31376f51_3.jpg,noise,1,2.5,,,
39,2241,51f62722-31376f51_3.jpg,noise,2,5.0,,,
39,2241,51f62722-31376f51_3.jpg,noise,3,7.5,,,
39,2241,51f62722-31376f51_3.jpg,noise,4,10.0,,,
40,2315,96618704-8e2ee2c7_1.jpg,brightness,1,1.05,,,
40,2315,96618704-8e2ee2c7_1.jpg,brightness,2,1.1,,,
40,2315,96618704-8e2ee2c7_1.jpg,brightness,3,1.2,,,
40,2315,96618704-8e2ee2c7_1.jpg,brightness,4,1.3,,,
40,2315,96618704-8e2ee2c7_1.jpg,blur,1,0.5,,,
40,2315,96618704-8e2ee2c7_1.jpg,blur,2,1.0,,,
40,2315,96618704-8e2ee2c7_1.jpg,blur,3,1.5,,,
40,2315,96618704-8e2ee2c7_1.jpg,blur,4,2.0,,,
40,2315,96618704-8e2ee2c7_1.jpg,noise,1,2.5,,,
40,2315,96618704-8e2ee2c7_1.jpg,noise,2,5.0,,,
40,2315,96618704-8e2ee2c7_1.jpg,noise,3,7.5,,,
40,2315,96618704-8e2ee2c7_1.jpg,noise,4,10.0,,,
41,2323,c6bd6f3b-d6ad11b5_1.jpg,brightness,1,1.05,,,
41,2323,c6bd6f3b-d6ad11b5_1.jpg,brightness,2,1.1,,,
41,2323,c6bd6f3b-d6ad11b5_1.jpg,brightness,3,1.2,,,
41,2323,c6bd6f3b-d6ad11b5_1.jpg,brightness,4,1.3,,,
41,2323,c6bd6f3b-d6ad11b5_1.jpg,blur,1,0.5,,,
41,2323,c6bd6f3b-d6ad11b5_1.jpg,blur,2,1.0,,,
41,2323,c6bd6f3b-d6ad11b5_1.jpg,blur,3,1.5,,,
41,2323,c6bd6f3b-d6ad11b5_1.jpg,blur,4,2.0,,,
41,2323,c6bd6f3b-d6ad11b5_1.jpg,noise,1,2.5,,,
41,2323,c6bd6f3b-d6ad11b5_1.jpg,noise,2,5.0,,,
41,2323,c6bd6f3b-d6ad11b5_1.jpg,noise,3,7.5,,,
41,2323,c6bd6f3b-d6ad11b5_1.jpg,noise,4,10.0,,,
42,2357,04f02ef2-e065697f.jpg,brightness,1,1.05,,,
42,2357,04f02ef2-e065697f.jpg,brightness,2,1.1,,,
42,2357,04f02ef2-e065697f.jpg,brightness,3,1.2,,,
42,2357,04f02ef2-e065697f.jpg,brightness,4,1.3,,,
42,2357,04f02ef2-e065697f.jpg,blur,1,0.5,,,
42,2357,04f02ef2-e065697f.jpg,blur,2,1.0,,,
42,2357,04f02ef2-e065697f.jpg,blur,3,1.5,,,
42,2357,04f02ef2-e065697f.jpg,blur,4,2.0,,,
42,2357,04f02ef2-e065697f.jpg,noise,1,2.5,,,
42,2357,04f02ef2-e065697f.jpg,noise,2,5.0,,,
42,2357,04f02ef2-e065697f.jpg,noise,3,7.5,,,
42,2357,04f02ef2-e065697f.jpg,noise,4,10.0,,,
43,2420,0c0eb90b-fade0f1e.jpg,brightness,1,1.05,,,
43,2420,0c0eb90b-fade0f1e.jpg,brightness,2,1.1,,,
43,2420,0c0eb90b-fade0f1e.jpg,brightness,3,1.2,,,
43,2420,0c0eb90b-fade0f1e.jpg,brightness,4,1.3,,,
43,2420,0c0eb90b-fade0f1e.jpg,blur,1,0.5,,,
43,2420,0c0eb90b-fade0f1e.jpg,blur,2,1.0,,,
43,2420,0c0eb90b-fade0f1e.jpg,blur,3,1.5,,,
43,2420,0c0eb90b-fade0f1e.jpg,blur,4,2.0,,,
43,2420,0c0eb90b-fade0f1e.jpg,noise,1,2.5,,,
43,2420,0c0eb90b-fade0f1e.jpg,noise,2,5.0,,,
43,2420,0c0eb90b-fade0f1e.jpg,noise,3,7.5,,,
43,2420,0c0eb90b-fade0f1e.jpg,noise,4,10.0,,,
44,2437,0d9d0baa-e58b75c3.jpg,brightness,1,1.05,,,
44,2437,0d9d0baa-e58b75c3.jpg,brightness,2,1.1,,,
44,2437,0d9d0baa-e58b75c3.jpg,brightness,3,1.2,,,
44,2437,0d9d0baa-e58b75c3.jpg,brightness,4,1.3,,,
44,2437,0d9d0baa-e58b75c3.jpg,blur,1,0.5,,,
44,2437,0d9d0baa-e58b75c3.jpg,blur,2,1.0,,,
44,2437,0d9d0baa-e58b75c3.jpg,blur,3,1.5,,,
44,2437,0d9d0baa-e58b75c3.jpg,blur,4,2.0,,,
44,2437,0d9d0baa-e58b75c3.jpg,noise,1,2.5,,,
44,2437,0d9d0baa-e58b75c3.jpg,noise,2,5.0,,,
44,2437,0d9d0baa-e58b75c3.jpg,noise,3,7.5,,,
44,2437,0d9d0baa-e58b75c3.jpg,noise,4,10.0,,,
45,2446,0e0b757e-5ae5c02c.jpg,brightness,1,1.05,,,
45,2446,0e0b757e-5ae5c02c.jpg,brightness,2,1.1,,,
45,2446,0e0b757e-5ae5c02c.jpg,brightness,3,1.2,,,
45,2446,0e0b757e-5ae5c02c.jpg,brightness,4,1.3,,,
45,2446,0e0b757e-5ae5c02c.jpg,blur,1,0.5,,,
45,2446,0e0b757e-5ae5c02c.jpg,blur,2,1.0,,,
45,2446,0e0b757e-5ae5c02c.jpg,blur,3,1.5,,,
45,2446,0e0b757e-5ae5c02c.jpg,blur,4,2.0,,,
45,2446,0e0b757e-5ae5c02c.jpg,noise,1,2.5,,,
45,2446,0e0b757e-5ae5c02c.jpg,noise,2,5.0,,,
45,2446,0e0b757e-5ae5c02c.jpg,noise,3,7.5,,,
45,2446,0e0b757e-5ae5c02c.jpg,noise,4,10.0,,,
46,2506,14020ffa-5b61de09.jpg,brightness,1,1.05,,,
46,2506,14020ffa-5b61de09.jpg,brightness,2,1.1,,,
46,2506,14020ffa-5b61de09.jpg,brightness,3,1.2,,,
46,2506,14020ffa-5b61de09.jpg,brightness,4,1.3,,,
46,2506,14020ffa-5b61de09.jpg,blur,1,0.5,,,
46,2506,14020ffa-5b61de09.jpg,blur,2,1.0,,,
46,2506,14020ffa-5b61de09.jpg,blur,3,1.5,,,
46,2506,14020ffa-5b61de09.jpg,blur,4,2.0,,,
46,2506,14020ffa-5b61de09.jpg,noise,1,2.5,,,
46,2506,14020ffa-5b61de09.jpg,noise,2,5.0,,,
46,2506,14020ffa-5b61de09.jpg,noise,3,7.5,,,
46,2506,14020ffa-5b61de09.jpg,noise,4,10.0,,,
47,2508,141e7647-2a55714c.jpg,brightness,1,1.05,,,
47,2508,141e7647-2a55714c.jpg,brightness,2,1.1,,,
47,2508,141e7647-2a55714c.jpg,brightness,3,1.2,,,
47,2508,141e7647-2a55714c.jpg,brightness,4,1.3,,,
47,2508,141e7647-2a55714c.jpg,blur,1,0.5,,,
47,2508,141e7647-2a55714c.jpg,blur,2,1.0,,,
47,2508,141e7647-2a55714c.jpg,blur,3,1.5,,,
47,2508,141e7647-2a55714c.jpg,blur,4,2.0,,,
47,2508,141e7647-2a55714c.jpg,noise,1,2.5,,,
47,2508,141e7647-2a55714c.jpg,noise,2,5.0,,,
47,2508,141e7647-2a55714c.jpg,noise,3,7.5,,,
47,2508,141e7647-2a55714c.jpg,noise,4,10.0,,,
48,2520,14db0738-febf0b87.jpg,brightness,1,1.05,,,
48,2520,14db0738-febf0b87.jpg,brightness,2,1.1,,,
48,2520,14db0738-febf0b87.jpg,brightness,3,1.2,,,
48,2520,14db0738-febf0b87.jpg,brightness,4,1.3,,,
48,2520,14db0738-febf0b87.jpg,blur,1,0.5,,,
48,2520,14db0738-febf0b87.jpg,blur,2,1.0,,,
48,2520,14db0738-febf0b87.jpg,blur,3,1.5,,,
48,2520,14db0738-febf0b87.jpg,blur,4,2.0,,,
48,2520,14db0738-febf0b87.jpg,noise,1,2.5,,,
48,2520,14db0738-febf0b87.jpg,noise,2,5.0,,,
48,2520,14db0738-febf0b87.jpg,noise,3,7.5,,,
48,2520,14db0738-febf0b87.jpg,noise,4,10.0,,,
49,2568,1a61ca0c-8ce06b52.jpg,brightness,1,1.05,,,
49,2568,1a61ca0c-8ce06b52.jpg,brightness,2,1.1,,,
49,2568,1a61ca0c-8ce06b52.jpg,brightness,3,1.2,,,
49,2568,1a61ca0c-8ce06b52.jpg,brightness,4,1.3,,,
49,2568,1a61ca0c-8ce06b52.jpg,blur,1,0.5,,,
49,2568,1a61ca0c-8ce06b52.jpg,blur,2,1.0,,,
49,2568,1a61ca0c-8ce06b52.jpg,blur,3,1.5,,,
49,2568,1a61ca0c-8ce06b52.jpg,blur,4,2.0,,,
49,2568,1a61ca0c-8ce06b52.jpg,noise,1,2.5,,,
49,2568,1a61ca0c-8ce06b52.jpg,noise,2,5.0,,,
49,2568,1a61ca0c-8ce06b52.jpg,noise,3,7.5,,,
49,2568,1a61ca0c-8ce06b52.jpg,noise,4,10.0,,,
50,2595,1d6da993-0036fc78.jpg,brightness,1,1.05,,,
50,2595,1d6da993-0036fc78.jpg,brightness,2,1.1,,,
50,2595,1d6da993-0036fc78.jpg,brightness,3,1.2,,,
50,2595,1d6da993-0036fc78.jpg,brightness,4,1.3,,,
50,2595,1d6da993-0036fc78.jpg,blur,1,0.5,,,
50,2595,1d6da993-0036fc78.jpg,blur,2,1.0,,,
50,2595,1d6da993-0036fc78.jpg,blur,3,1.5,,,
50,2595,1d6da993-0036fc78.jpg,blur,4,2.0,,,
50,2595,1d6da993-0036fc78.jpg,noise,1,2.5,,,
50,2595,1d6da993-0036fc78.jpg,noise,2,5.0,,,
50,2595,1d6da993-0036fc78.jpg,noise,3,7.5,,,
50,2595,1d6da993-0036fc78.jpg,noise,4,10.0,,,
51,2678,2502aea4-ac8efc26.jpg,brightness,1,1.05,,,
51,2678,2502aea4-ac8efc26.jpg,brightness,2,1.1,,,
51,2678,2502aea4-ac8efc26.jpg,brightness,3,1.2,,,
51,2678,2502aea4-ac8efc26.jpg,brightness,4,1.3,,,
51,2678,2502aea4-ac8efc26.jpg,blur,1,0.5,,,
51,2678,2502aea4-ac8efc26.jpg,blur,2,1.0,,,
51,2678,2502aea4-ac8efc26.jpg,blur,3,1.5,,,
51,2678,2502aea4-ac8efc26.jpg,blur,4,2.0,,,
51,2678,2502aea4-ac8efc26.jpg,noise,1,2.5,,,
51,2678,2502aea4-ac8efc26.jpg,noise,2,5.0,,,
51,2678,2502aea4-ac8efc26.jpg,noise,3,7.5,,,
51,2678,2502aea4-ac8efc26.jpg,noise,4,10.0,,,
52,2699,26f2f012-4a0150b0.jpg,brightness,1,1.05,,,
52,2699,26f2f012-4a0150b0.jpg,brightness,2,1.1,,,
52,2699,26f2f012-4a0150b0.jpg,brightness,3,1.2,,,
52,2699,26f2f012-4a0150b0.jpg,brightness,4,1.3,,,
52,2699,26f2f012-4a0150b0.jpg,blur,1,0.5,,,
52,2699,26f2f012-4a0150b0.jpg,blur,2,1.0,,,
52,2699,26f2f012-4a0150b0.jpg,blur,3,1.5,,,
52,2699,26f2f012-4a0150b0.jpg,blur,4,2.0,,,
52,2699,26f2f012-4a0150b0.jpg,noise,1,2.5,,,
52,2699,26f2f012-4a0150b0.jpg,noise,2,5.0,,,
52,2699,26f2f012-4a0150b0.jpg,noise,3,7.5,,,
52,2699,26f2f012-4a0150b0.jpg,noise,4,10.0,,,
53,2708,283eaca5-663188f5.jpg,brightness,1,1.05,,,
53,2708,283eaca5-663188f5.jpg,brightness,2,1.1,,,
53,2708,283eaca5-663188f5.jpg,brightness,3,1.2,,,
53,2708,283eaca5-663188f5.jpg,brightness,4,1.3,,,
53,2708,283eaca5-663188f5.jpg,blur,1,0.5,,,
53,2708,283eaca5-663188f5.jpg,blur,2,1.0,,,
53,2708,283eaca5-663188f5.jpg,blur,3,1.5,,,
53,2708,283eaca5-663188f5.jpg,blur,4,2.0,,,
53,2708,283eaca5-663188f5.jpg,noise,1,2.5,,,
53,2708,283eaca5-663188f5.jpg,noise,2,5.0,,,
53,2708,283eaca5-663188f5.jpg,noise,3,7.5,,,
53,2708,283eaca5-663188f5.jpg,noise,4,10.0,,,
54,2766,2e8ebae4-139720f4.jpg,brightness,1,1.05,,,
54,2766,2e8ebae4-139720f4.jpg,brightness,2,1.1,,,
54,2766,2e8ebae4-139720f4.jpg,brightness,3,1.2,,,
54,2766,2e8ebae4-139720f4.jpg,brightness,4,1.3,,,
54,2766,2e8ebae4-139720f4.jpg,blur,1,0.5,,,
54,2766,2e8ebae4-139720f4.jpg,blur,2,1.0,,,
54,2766,2e8ebae4-139720f4.jpg,blur,3,1.5,,,
54,2766,2e8ebae4-139720f4.jpg,blur,4,2.0,,,
54,2766,2e8ebae4-139720f4.jpg,noise,1,2.5,,,
54,2766,2e8ebae4-139720f4.jpg,noise,2,5.0,,,
54,2766,2e8ebae4-139720f4.jpg,noise,3,7.5,,,
54,2766,2e8ebae4-139720f4.jpg,noise,4,10.0,,,
55,2892,3b39e70f-63c386ac.jpg,brightness,1,1.05,,,
55,2892,3b39e70f-63c386ac.jpg,brightness,2,1.1,,,
55,2892,3b39e70f-63c386ac.jpg,brightness,3,1.2,,,
55,2892,3b39e70f-63c386ac.jpg,brightness,4,1.3,,,
55,2892,3b39e70f-63c386ac.jpg,blur,1,0.5,,,
55,2892,3b39e70f-63c386ac.jpg,blur,2,1.0,,,
55,2892,3b39e70f-63c386ac.jpg,blur,3,1.5,,,
55,2892,3b39e70f-63c386ac.jpg,blur,4,2.0,,,
55,2892,3b39e70f-63c386ac.jpg,noise,1,2.5,,,
55,2892,3b39e70f-63c386ac.jpg,noise,2,5.0,,,
55,2892,3b39e70f-63c386ac.jpg,noise,3,7.5,,,
55,2892,3b39e70f-63c386ac.jpg,noise,4,10.0,,,
56,2899,3c90d181-9e6a32e5.jpg,brightness,1,1.05,,,
56,2899,3c90d181-9e6a32e5.jpg,brightness,2,1.1,,,
56,2899,3c90d181-9e6a32e5.jpg,brightness,3,1.2,,,
56,2899,3c90d181-9e6a32e5.jpg,brightness,4,1.3,,,
56,2899,3c90d181-9e6a32e5.jpg,blur,1,0.5,,,
56,2899,3c90d181-9e6a32e5.jpg,blur,2,1.0,,,
56,2899,3c90d181-9e6a32e5.jpg,blur,3,1.5,,,
56,2899,3c90d181-9e6a32e5.jpg,blur,4,2.0,,,
56,2899,3c90d181-9e6a32e5.jpg,noise,1,2.5,,,
56,2899,3c90d181-9e6a32e5.jpg,noise,2,5.0,,,
56,2899,3c90d181-9e6a32e5.jpg,noise,3,7.5,,,
56,2899,3c90d181-9e6a32e5.jpg,noise,4,10.0,,,
57,2937,416f06e2-141ad6c1.jpg,brightness,1,1.05,,,
57,2937,416f06e2-141ad6c1.jpg,brightness,2,1.1,,,
57,2937,416f06e2-141ad6c1.jpg,brightness,3,1.2,,,
57,2937,416f06e2-141ad6c1.jpg,brightness,4,1.3,,,
57,2937,416f06e2-141ad6c1.jpg,blur,1,0.5,,,
57,2937,416f06e2-141ad6c1.jpg,blur,2,1.0,,,
57,2937,416f06e2-141ad6c1.jpg,blur,3,1.5,,,
57,2937,416f06e2-141ad6c1.jpg,blur,4,2.0,,,
57,2937,416f06e2-141ad6c1.jpg,noise,1,2.5,,,
57,2937,416f06e2-141ad6c1.jpg,noise,2,5.0,,,
57,2937,416f06e2-141ad6c1.jpg,noise,3,7.5,,,
57,2937,416f06e2-141ad6c1.jpg,noise,4,10.0,,,
58,2962,433cdf36-974fe471.jpg,brightness,1,1.05,,,
58,2962,433cdf36-974fe471.jpg,brightness,2,1.1,,,
58,2962,433cdf36-974fe471.jpg,brightness,3,1.2,,,
58,2962,433cdf36-974fe471.jpg,brightness,4,1.3,,,
58,2962,433cdf36-974fe471.jpg,blur,1,0.5,,,
58,2962,433cdf36-974fe471.jpg,blur,2,1.0,,,
58,2962,433cdf36-974fe471.jpg,blur,3,1.5,,,
58,2962,433cdf36-974fe471.jpg,blur,4,2.0,,,
58,2962,433cdf36-974fe471.jpg,noise,1,2.5,,,
58,2962,433cdf36-974fe471.jpg,noise,2,5.0,,,
58,2962,433cdf36-974fe471.jpg,noise,3,7.5,,,
58,2962,433cdf36-974fe471.jpg,noise,4,10.0,,,
59,2988,46d612ba-2fc4f9e6.jpg,brightness,1,1.05,,,
59,2988,46d612ba-2fc4f9e6.jpg,brightness,2,1.1,,,
59,2988,46d612ba-2fc4f9e6.jpg,brightness,3,1.2,,,
59,2988,46d612ba-2fc4f9e6.jpg,brightness,4,1.3,,,
59,2988,46d612ba-2fc4f9e6.jpg,blur,1,0.5,,,
59,2988,46d612ba-2fc4f9e6.jpg,blur,2,1.0,,,
59,2988,46d612ba-2fc4f9e6.jpg,blur,3,1.5,,,
59,2988,46d612ba-2fc4f9e6.jpg,blur,4,2.0,,,
59,2988,46d612ba-2fc4f9e6.jpg,noise,1,2.5,,,
59,2988,46d612ba-2fc4f9e6.jpg,noise,2,5.0,,,
59,2988,46d612ba-2fc4f9e6.jpg,noise,3,7.5,,,
59,2988,46d612ba-2fc4f9e6.jpg,noise,4,10.0,,,
60,2992,47080879-91759b3a.jpg,brightness,1,1.05,,,
60,2992,47080879-91759b3a.jpg,brightness,2,1.1,,,
60,2992,47080879-91759b3a.jpg,brightness,3,1.2,,,
60,2992,47080879-91759b3a.jpg,brightness,4,1.3,,,
60,2992,47080879-91759b3a.jpg,blur,1,0.5,,,
60,2992,47080879-91759b3a.jpg,blur,2,1.0,,,
60,2992,47080879-91759b3a.jpg,blur,3,1.5,,,
60,2992,47080879-91759b3a.jpg,blur,4,2.0,,,
60,2992,47080879-91759b3a.jpg,noise,1,2.5,,,
60,2992,47080879-91759b3a.jpg,noise,2,5.0,,,
60,2992,47080879-91759b3a.jpg,noise,3,7.5,,,
60,2992,47080879-91759b3a.jpg,noise,4,10.0,,,
61,3001,47d4f767-a1dbd271.jpg,brightness,1,1.05,,,
61,3001,47d4f767-a1dbd271.jpg,brightness,2,1.1,,,
61,3001,47d4f767-a1dbd271.jpg,brightness,3,1.2,,,
61,3001,47d4f767-a1dbd271.jpg,brightness,4,1.3,,,
61,3001,47d4f767-a1dbd271.jpg,blur,1,0.5,,,
61,3001,47d4f767-a1dbd271.jpg,blur,2,1.0,,,
61,3001,47d4f767-a1dbd271.jpg,blur,3,1.5,,,
61,3001,47d4f767-a1dbd271.jpg,blur,4,2.0,,,
61,3001,47d4f767-a1dbd271.jpg,noise,1,2.5,,,
61,3001,47d4f767-a1dbd271.jpg,noise,2,5.0,,,
61,3001,47d4f767-a1dbd271.jpg,noise,3,7.5,,,
61,3001,47d4f767-a1dbd271.jpg,noise,4,10.0,,,
62,3013,49a49546-3fa81a34.jpg,brightness,1,1.05,,,
62,3013,49a49546-3fa81a34.jpg,brightness,2,1.1,,,
62,3013,49a49546-3fa81a34.jpg,brightness,3,1.2,,,
62,3013,49a49546-3fa81a34.jpg,brightness,4,1.3,,,
62,3013,49a49546-3fa81a34.jpg,blur,1,0.5,,,
62,3013,49a49546-3fa81a34.jpg,blur,2,1.0,,,
62,3013,49a49546-3fa81a34.jpg,blur,3,1.5,,,
62,3013,49a49546-3fa81a34.jpg,blur,4,2.0,,,
62,3013,49a49546-3fa81a34.jpg,noise,1,2.5,,,
62,3013,49a49546-3fa81a34.jpg,noise,2,5.0,,,
62,3013,49a49546-3fa81a34.jpg,noise,3,7.5,,,
62,3013,49a49546-3fa81a34.jpg,noise,4,10.0,,,
63,3077,4f89afaa-89b0f1c3.jpg,brightness,1,1.05,,,
63,3077,4f89afaa-89b0f1c3.jpg,brightness,2,1.1,,,
63,3077,4f89afaa-89b0f1c3.jpg,brightness,3,1.2,,,
63,3077,4f89afaa-89b0f1c3.jpg,brightness,4,1.3,,,
63,3077,4f89afaa-89b0f1c3.jpg,blur,1,0.5,,,
63,3077,4f89afaa-89b0f1c3.jpg,blur,2,1.0,,,
63,3077,4f89afaa-89b0f1c3.jpg,blur,3,1.5,,,
63,3077,4f89afaa-89b0f1c3.jpg,blur,4,2.0,,,
63,3077,4f89afaa-89b0f1c3.jpg,noise,1,2.5,,,
63,3077,4f89afaa-89b0f1c3.jpg,noise,2,5.0,,,
63,3077,4f89afaa-89b0f1c3.jpg,noise,3,7.5,,,
63,3077,4f89afaa-89b0f1c3.jpg,noise,4,10.0,,,
64,3104,52421cc3-c054d3fe.jpg,brightness,1,1.05,,,
64,3104,52421cc3-c054d3fe.jpg,brightness,2,1.1,,,
64,3104,52421cc3-c054d3fe.jpg,brightness,3,1.2,,,
64,3104,52421cc3-c054d3fe.jpg,brightness,4,1.3,,,
64,3104,52421cc3-c054d3fe.jpg,blur,1,0.5,,,
64,3104,52421cc3-c054d3fe.jpg,blur,2,1.0,,,
64,3104,52421cc3-c054d3fe.jpg,blur,3,1.5,,,
64,3104,52421cc3-c054d3fe.jpg,blur,4,2.0,,,
64,3104,52421cc3-c054d3fe.jpg,noise,1,2.5,,,
64,3104,52421cc3-c054d3fe.jpg,noise,2,5.0,,,
64,3104,52421cc3-c054d3fe.jpg,noise,3,7.5,,,
64,3104,52421cc3-c054d3fe.jpg,noise,4,10.0,,,
65,3121,53cb75a1-6ee8afd3.jpg,brightness,1,1.05,,,
65,3121,53cb75a1-6ee8afd3.jpg,brightness,2,1.1,,,
65,3121,53cb75a1-6ee8afd3.jpg,brightness,3,1.2,,,
65,3121,53cb75a1-6ee8afd3.jpg,brightness,4,1.3,,,
65,3121,53cb75a1-6ee8afd3.jpg,blur,1,0.5,,,
65,3121,53cb75a1-6ee8afd3.jpg,blur,2,1.0,,,
65,3121,53cb75a1-6ee8afd3.jpg,blur,3,1.5,,,
65,3121,53cb75a1-6ee8afd3.jpg,blur,4,2.0,,,
65,3121,53cb75a1-6ee8afd3.jpg,noise,1,2.5,,,
65,3121,53cb75a1-6ee8afd3.jpg,noise,2,5.0,,,
65,3121,53cb75a1-6ee8afd3.jpg,noise,3,7.5,,,
65,3121,53cb75a1-6ee8afd3.jpg,noise,4,10.0,,,
66,3128,543ddee0-2e6d30d0.jpg,brightness,1,1.05,,,
66,3128,543ddee0-2e6d30d0.jpg,brightness,2,1.1,,,
66,3128,543ddee0-2e6d30d0.jpg,brightness,3,1.2,,,
66,3128,543ddee0-2e6d30d0.jpg,brightness,4,1.3,,,
66,3128,543ddee0-2e6d30d0.jpg,blur,1,0.5,,,
