audit_index,dataset_index,file_name,family,level,parameter,action_and_rationale_labels_still_applicable,scene_semantics_preserved,review_notes
31,1632,6fd6feca-46fa4ff6_1.jpg,blur,3,1.5,true,true,
31,1632,6fd6feca-46fa4ff6_1.jpg,blur,4,2.0,true,true,
31,1632,6fd6feca-46fa4ff6_1.jpg,noise,1,2.5,true,true,
31,1632,6fd6feca-46fa4ff6_1.jpg,noise,2,5.0,true,true,
31,1632,6fd6feca-46fa4ff6_1.jpg,noise,3,7.5,true,true,
31,1632,6fd6feca-46fa4ff6_1.jpg,noise,4,10.0,true,true,
32,1723,5224f0b3-57a70fe3_1.jpg,brightness,1,1.05,true,true,
32,1723,5224f0b3-57a70fe3_1.jpg,brightness,2,1.1,true,true,
32,1723,5224f0b3-57a70fe3_1.jpg,brightness,3,1.2,true,true,
32,1723,5224f0b3-57a70fe3_1.jpg,brightness,4,1.3,true,true,
32,1723,5224f0b3-57a70fe3_1.jpg,blur,1,0.5,true,true,
32,1723,5224f0b3-57a70fe3_1.jpg,blur,2,1.0,true,true,
32,1723,5224f0b3-57a70fe3_1.jpg,blur,3,1.5,true,true,
32,1723,5224f0b3-57a70fe3_1.jpg,blur,4,2.0,true,true,
32,1723,5224f0b3-57a70fe3_1.jpg,noise,1,2.5,true,true,
32,1723,5224f0b3-57a70fe3_1.jpg,noise,2,5.0,true,true,
32,1723,5224f0b3-57a70fe3_1.jpg,noise,3,7.5,true,true,
32,1723,5224f0b3-57a70fe3_1.jpg,noise,4,10.0,true,true,
33,1741,a0bdf21a-434fc917_1.jpg,brightness,1,1.05,true,true,
33,1741,a0bdf21a-434fc917_1.jpg,brightness,2,1.1,true,true,
33,1741,a0bdf21a-434fc917_1.jpg,brightness,3,1.2,true,true,
33,1741,a0bdf21a-434fc917_1.jpg,brightness,4,1.3,true,true,
33,1741,a0bdf21a-434fc917_1.jpg,blur,1,0.5,true,true,
33,1741,a0bdf21a-434fc917_1.jpg,blur,2,1.0,true,true,
33,1741,a0bdf21a-434fc917_1.jpg,blur,3,1.5,true,true,
33,1741,a0bdf21a-434fc917_1.jpg,blur,4,2.0,true,true,
33,1741,a0bdf21a-434fc917_1.jpg,noise,1,2.5,true,true,
33,1741,a0bdf21a-434fc917_1.jpg,noise,2,5.0,true,true,
33,1741,a0bdf21a-434fc917_1.jpg,noise,3,7.5,true,true,
33,1741,a0bdf21a-434fc917_1.jpg,noise,4,10.0,true,true,
34,1878,1922ae58-160c0bc7_3.jpg,brightness,1,1.05,true,true,
34,1878,1922ae58-160c0bc7_3.jpg,brightness,2,1.1,true,true,
34,1878,1922ae58-160c0bc7_3.jpg,brightness,3,1.2,true,true,
34,1878,1922ae58-160c0bc7_3.jpg,brightness,4,1.3,true,true,
34,1878,1922ae58-160c0bc7_3.jpg,blur,1,0.5,true,true,
34,1878,1922ae58-160c0bc7_3.jpg,blur,2,1.0,true,true,
34,1878,1922ae58-160c0bc7_3.jpg,blur,3,1.5,true,true,
34,1878,1922ae58-160c0bc7_3.jpg,blur,4,2.0,true,true,
34,1878,1922ae58-160c0bc7_3.jpg,noise,1,2.5,true,true,
34,1878,1922ae58-160c0bc7_3.jpg,noise,2,5.0,true,true,
34,1878,1922ae58-160c0bc7_3.jpg,noise,3,7.5,true,true,
34,1878,1922ae58-160c0bc7_3.jpg,noise,4,10.0,true,true,
35,1948,713a5718-c0d543bf_3.jpg,brightness,1,1.05,true,true,
35,1948,713a5718-c0d543bf_3.jpg,brightness,2,1.1,true,true,
35,1948,713a5718-c0d543bf_3.jpg,brightness,3,1.2,true,true,
35,1948,713a5718-c0d543bf_3.jpg,brightness,4,1.3,true,true,
35,1948,713a5718-c0d543bf_3.jpg,blur,1,0.5,true,true,
35,1948,713a5718-c0d543bf_3.jpg,blur,2,1.0,true,true,
35,1948,713a5718-c0d543bf_3.jpg,blur,3,1.5,true,true,
35,1948,713a5718-c0d543bf_3.jpg,blur,4,2.0,true,true,
35,1948,713a5718-c0d543bf_3.jpg,noise,1,2.5,true,true,
35,1948,713a5718-c0d543bf_3.jpg,noise,2,5.0,true,true,
35,1948,713a5718-c0d543bf_3.jpg,noise,3,7.5,true,true,
35,1948,713a5718-c0d543bf_3.jpg,noise,4,10.0,true,true,
36,2016,5c7d2dcc-33fce370_3.jpg,brightness,1,1.05,true,true,
36,2016,5c7d2dcc-33fce370_3.jpg,brightness,2,1.1,true,true,
36,2016,5c7d2dcc-33fce370_3.jpg,brightness,3,1.2,true,true,
36,2016,5c7d2dcc-33fce370_3.jpg,brightness,4,1.3,true,true,
36,2016,5c7d2dcc-33fce370_3.jpg,blur,1,0.5,true,true,
36,2016,5c7d2dcc-33fce370_3.jpg,blur,2,1.0,true,true,
36,2016,5c7d2dcc-33fce370_3.jpg,blur,3,1.5,true,true,
36,2016,5c7d2dcc-33fce370_3.jpg,blur,4,2.0,true,true,
36,2016,5c7d2dcc-33fce370_3.jpg,noise,1,2.5,true,true,
36,2016,5c7d2dcc-33fce370_3.jpg,noise,2,5.0,true,true,
36,2016,5c7d2dcc-33fce370_3.jpg,noise,3,7.5,true,true,
36,2016,5c7d2dcc-33fce370_3.jpg,noise,4,10.0,true,true,
37,2128,a349aaee-28649094_1.jpg,brightness,1,1.05,true,true,
37,2128,a349aaee-28649094_1.jpg,brightness,2,1.1,true,true,
37,2128,a349aaee-28649094_1.jpg,brightness,3,1.2,true,true,
37,2128,a349aaee-28649094_1.jpg,brightness,4,1.3,true,true,
37,2128,a349aaee-28649094_1.jpg,blur,1,0.5,true,true,
37,2128,a349aaee-28649094_1.jpg,blur,2,1.0,true,true,
37,2128,a349aaee-28649094_1.jpg,blur,3,1.5,true,true,
37,2128,a349aaee-28649094_1.jpg,blur,4,2.0,true,true,
37,2128,a349aaee-28649094_1.jpg,noise,1,2.5,true,true,
37,2128,a349aaee-28649094_1.jpg,noise,2,5.0,true,true,
37,2128,a349aaee-28649094_1.jpg,noise,3,7.5,true,true,
37,2128,a349aaee-28649094_1.jpg,noise,4,10.0,true,true,
38,2139,48cf99b5-02fffa74_3.jpg,brightness,1,1.05,true,true,
38,2139,48cf99b5-02fffa74_3.jpg,brightness,2,1.1,true,true,
38,2139,48cf99b5-02fffa74_3.jpg,brightness,3,1.2,true,true,
38,2139,48cf99b5-02fffa74_3.jpg,brightness,4,1.3,true,true,
38,2139,48cf99b5-02fffa74_3.jpg,blur,1,0.5,true,true,
38,2139,48cf99b5-02fffa74_3.jpg,blur,2,1.0,true,true,
38,2139,48cf99b5-02fffa74_3.jpg,blur,3,1.5,true,true,
38,2139,48cf99b5-02fffa74_3.jpg,blur,4,2.0,true,true,
38,2139,48cf99b5-02fffa74_3.jpg,noise,1,2.5,true,true,
38,2139,48cf99b5-02fffa74_3.jpg,noise,2,5.0,true,true,
38,2139,48cf99b5-02fffa74_3.jpg,noise,3,7.5,true,true,
38,2139,48cf99b5-02fffa74_3.jpg,noise,4,10.0,true,true,
39,2241,51f62722-31376f51_3.jpg,brightness,1,1.05,true,true,
39,2241,51f62722-31376f51_3.jpg,brightness,2,1.1,true,true,
39,2241,51f62722-31376f51_3.jpg,brightness,3,1.2,true,true,
39,2241,51f62722-31376f51_3.jpg,brightness,4,1.3,true,true,
39,2241,51f62722-31376f51_3.jpg,blur,1,0.5,true,true,
39,2241,51f62722-31376f51_3.jpg,blur,2,1.0,true,true,
39,2241,51f62722-31376f51_3.jpg,blur,3,1.5,true,true,
39,2241,51f62722-31376f51_3.jpg,blur,4,2.0,true,true,
39,2241,51f62722-31376f51_3.jpg,noise,1,2.5,true,true,
39,2241,51f62722-31376f51_3.jpg,noise,2,5.0,true,true,
39,2241,51f62722-31376f51_3.jpg,noise,3,7.5,true,true,
39,2241,51f62722-31376f51_3.jpg,noise,4,10.0,true,true,
40,2315,96618704-8e2ee2c7_1.jpg,brightness,1,1.05,true,true,
40,2315,96618704-8e2ee2c7_1.jpg,brightness,2,1.1,true,true,
40,2315,96618704-8e2ee2c7_1.jpg,brightness,3,1.2,true,true,
40,2315,96618704-8e2ee2c7_1.jpg,brightness,4,1.3,true,true,
40,2315,96618704-8e2ee2c7_1.jpg,blur,1,0.5,true,true,
40,2315,96618704-8e2ee2c7_1.jpg,blur,2,1.0,true,true,
40,2315,96618704-8e2ee2c7_1.jpg,blur,3,1.5,true,true,
40,2315,96618704-8e2ee2c7_1.jpg,blur,4,2.0,true,true,
40,2315,96618704-8e2ee2c7_1.jpg,noise,1,2.5,true,true,
40,2315,96618704-8e2ee2c7_1.jpg,noise,2,5.0,true,true,
40,2315,96618704-8e2ee2c7_1.jpg,noise,3,7.5,true,true,
40,2315,96618704-8e2ee2c7_1.jpg,noise,4,10.0,true,true,
41,2323,c6bd6f3b-d6ad11b5_1.jpg,brightness,1,1.05,true,true,
41,2323,c6bd6f3b-d6ad11b5_1.jpg,brightness,2,1.1,true,true,
41,2323,c6bd6f3b-d6ad11b5_1.jpg,brightness,3,1.2,true,true,
41,2323,c6bd6f3b-d6ad11b5_1.jpg,brightness,4,1.3,true,true,
41,2323,c6bd6f3b-d6ad11b5_1.jpg,blur,1,0.5,true,true,
41,2323,c6bd6f3b-d6ad11b5_1.jpg,blur,2,1.0,true,true,
41,2323,c6bd6f3b-d6ad11b5_1.jpg,blur,3,1.5,true,true,
41,2323,c6bd6f3b-d6ad11b5_1.jpg,blur,4,2.0,true,true,
41,2323,c6bd6f3b-d6ad11b5_1.jpg,noise,1,2.5,true,true,
41,2323,c6bd6f3b-d6ad11b5_1.jpg,noise,2,5.0,true,true,
41,2323,c6bd6f3b-d6ad11b5_1.jpg,noise,3,7.5,true,true,
41,2323,c6bd6f3b-d6ad11b5_1.jpg,noise,4,10.0,true,true,
42,2357,04f02ef2-e065697f.jpg,brightness,1,1.05,true,true,
42,2357,04f02ef2-e065697f.jpg,brightness,2,1.1,true,true,
42,2357,04f02ef2-e065697f.jpg,brightness,3,1.2,true,true,
42,2357,04f02ef2-e065697f.jpg,brightness,4,1.3,true,true,
42,2357,04f02ef2-e065697f.jpg,blur,1,0.5,true,true,
42,2357,04f02ef2-e065697f.jpg,blur,2,1.0,true,true,
42,2357,04f02ef2-e065697f.jpg,blur,3,1.5,true,true,
42,2357,04f02ef2-e065697f.jpg,blur,4,2.0,true,true,
42,2357,04f02ef2-e065697f.jpg,noise,1,2.5,true,true,
42,2357,04f02ef2-e065697f.jpg,noise,2,5.0,true,true,
42,2357,04f02ef2-e065697f.jpg,noise,3,7.5,true,true,
42,2357,04f02ef2-e065697f.jpg,noise,4,10.0,true,true,
43,2420,0c0eb90b-fade0f1e.jpg,brightness,1,1.05,true,true,
43,2420,0c0eb90b-fade0f1e.jpg,brightness,2,1.1,true,true,
43,2420,0c0eb90b-fade0f1e.jpg,brightness,3,1.2,true,true,
43,2420,0c0eb90b-fade0f1e.jpg,brightness,4,1.3,true,true,
43,2420,0c0eb90b-fade0f1e.jpg,blur,1,0.5,true,true,
43,2420,0c0eb90b-fade0f1e.jpg,blur,2,1.0,true,true,
43,2420,0c0eb90b-fade0f1e.jpg,blur,3,1.5,true,true,
43,2420,0c0eb90b-fade0f1e.jpg,blur,4,2.0,true,true,
43,2420,0c0eb90b-fade0f1e.jpg,noise,1,2.5,true,true,
43,2420,0c0eb90b-fade0f1e.jpg,noise,2,5.0,true,true,
43,2420,0c0eb90b-fade0f1e.jpg,noise,3,7.5,true,true,
43,2420,0c0eb90b-fade0f1e.jpg,noise,4,10.0,true,true,
44,2437,0d9d0baa-e58b75c3.jpg,brightness,1,1.05,true,true,
44,2437,0d9d0baa-e58b75c3.jpg,brightness,2,1.1,true,true,
44,2437,0d9d0baa-e58b75c3.jpg,brightness,3,1.2,true,true,
44,2437,0d9d0baa-e58b75c3.jpg,brightness,4,1.3,true,true,
44,2437,0d9d0baa-e58b75c3.jpg,blur,1,0.5,true,true,
44,2437,0d9d0baa-e58b75c3.jpg,blur,2,1.0,true,true,
44,2437,0d9d0baa-e58b75c3.jpg,blur,3,1.5,true,true,
44,2437,0d9d0baa-e58b75c3.jpg,blur,4,2.0,true,true,
44,2437,0d9d0baa-e58b75c3.jpg,noise,1,2.5,true,true,
44,2437,0d9d0baa-e58b75c3.jpg,noise,2,5.0,true,true,
44,2437,0d9d0baa-e58b75c3.jpg,noise,3,7.5,true,true,
44,2437,0d9d0baa-e58b75c3.jpg,noise,4,10.0,true,true,
45,2446,0e0b757e-5ae5c02c.jpg,brightness,1,1.05,true,true,
45,2446,0e0b757e-5ae5c02c.jpg,brightness,2,1.1,true,true,
45,2446,0e0b757e-5ae5c02c.jpg,brightness,3,1.2,true,true,
45,2446,0e0b757e-5ae5c02c.jpg,brightness,4,1.3,true,true,
45,2446,0e0b757e-5ae5c02c.jpg,blur,1,0.5,true,true,
45,2446,0e0b757e-5ae5c02c.jpg,blur,2,1.0,true,true,
45,2446,0e0b757e-5ae5c02c.jpg,blur,3,1.5,true,true,
45,2446,0e0b757e-5ae5c02c.jpg,blur,4,2.0,true,true,
45,2446,0e0b757e-5ae5c02c.jpg,noise,1,2.5,true,true,
45,2446,0e0b757e-5ae5c02c.jpg,noise,2,5.0,true,true,
45,2446,0e0b757e-5ae5c02c.jpg,noise,3,7.5,true,true,
45,2446,0e0b757e-5ae5c02c.jpg,noise,4,10.0,true,true,
46,2506,14020ffa-5b61de09.jpg,brightness,1,1.05,true,true,
46,2506,14020ffa-5b61de09.jpg,brightness,2,1.1,true,true,
46,2506,14020ffa-5b61de09.jpg,brightness,3,1.2,true,true,
46,2506,14020ffa-5b61de09.jpg,brightness,4,1.3,true,true,
46,2506,14020ffa-5b61de09.jpg,blur,1,0.5,true,true,
46,2506,14020ffa-5b61de09.jpg,blur,2,1.0,true,true,
46,2506,14020ffa-5b61de09.jpg,blur,3,1.5,true,true,
46,2506,14020ffa-5b61de09.jpg,blur,4,2.0,true,true,
46,2506,14020ffa-5b61de09.jpg,noise,1,2.5,true,true,
46,2506,14020ffa-5b61de09.jpg,noise,2,5.0,true,true,
46,2506,14020ffa-5b61de09.jpg,noise,3,7.5,true,true,
46,2506,14020ffa-5b61de09.jpg,noise,4,10.0,true,true,
47,2508,141e7647-2a55714c.jpg,brightness,1,1.05,true,true,
47,2508,141e7647-2a55714c.jpg,brightness,2,1.1,true,true,
47,2508,141e7647-2a55714c.jpg,brightness,3,1.2,true,true,
47,2508,141e7647-2a55714c.jpg,brightness,4,1.3,true,true,
47,2508,141e7647-2a55714c.jpg,blur,1,0.5,true,true,
47,2508,141e7647-2a55714c.jpg,blur,2,1.0,true,true,
47,2508,141e7647-2a55714c.jpg,blur,3,1.5,true,true,
47,2508,141e7647-2a55714c.jpg,blur,4,2.0,true,true,
47,2508,141e7647-2a55714c.jpg,noise,1,2.5,true,true,
47,2508,141e7647-2a55714c.jpg,noise,2,5.0,true,true,
47,2508,141e7647-2a55714c.jpg,noise,3,7.5,true,true,
47,2508,141e7647-2a55714c.jpg,noise,4,10.0,true,true,
48,2520,14db0738-febf0b87.jpg,brightness,1,1.05,true,true,
48,2520,14db0738-febf0b87.jpg,brightness,2,1.1,true,true,
48,2520,14db0738-febf0b87.jpg,brightness,3,1.2,true,true,
48,2520,14db0738-febf0b87.jpg,brightness,4,1.3,true,true,
48,2520,14db0738-febf0b87.jpg,blur,1,0.5,true,true,
48,2520,14db0738-febf0b87.jpg,blur,2,1.0,true,true,
48,2520,14db0738-febf0b87.jpg,blur,3,1.5,true,true,
48,2520,14db0738-febf0b87.jpg,blur,4,2.0,true,true,
48,2520,14db0738-febf0b87.jpg,noise,1,2.5,true,true,
48,2520,14db0738-febf0b87.jpg,noise,2,5.0,true,true,
48,2520,14db0738-febf0b87.jpg,noise,3,7.5,true,true,
48,2520,14db0738-febf0b87.jpg,noise,4,10.0,true,true,
49,2568,1a61ca0c-8ce06b52.jpg,brightness,1,1.05,true,true,
49,2568,1a61ca0c-8ce06b52.jpg,brightness,2,1.1,true,true,
49,2568,1a61ca0c-8ce06b52.jpg,brightness,3,1.2,true,true,
49,2568,1a61ca0c-8ce06b52.jpg,brightness,4,1.3,true,true,
49,2568,1a61ca0c-8ce06b52.jpg,blur,1,0.5,true,true,
49,2568,1a61ca0c-8ce06b52.jpg,blur,2,1.0,true,true,
49,2568,1a61ca0c-8ce06b52.jpg,blur,3,1.5,true,true,
49,2568,1a61ca0c-8ce06b52.jpg,blur,4,2.0,true,true,
49,2568,1a61ca0c-8ce06b52.jpg,noise,1,2.5,true,true,
49,2568,1a61ca0c-8ce06b52.jpg,noise,2,5.0,true,true,
49,2568,1a61ca0c-8ce06b52.jpg,noise,3,7.5,true,true,
49,2568,1a61ca0c-8ce06b52.jpg,noise,4,10.0,true,true,
50,2595,1d6da993-0036fc78.jpg,brightness,1,1.05,true,true,
50,2595,1d6da993-0036fc78.jpg,brightness,2,1.1,true,true,
50,2595,1d6da993-0036fc78.jpg,brightness,3,1.2,true,true,
50,2595,1d6da993-0036fc78.jpg,brightness,4,1.3,true,true,
50,2595,1d6da993-0036fc78.jpg,blur,1,0.5,true,true,
50,2595,1d6da993-0036fc78.jpg,blur,2,1.0,true,true,
50,2595,1d6da993-0036fc78.jpg,blur,3,1.5,true,true,
50,2595,1d6da993-0036fc78.jpg,blur,4,2.0,true,true,
50,2595,1d6da993-0036fc78.jpg,noise,1,2.5,true,true,
50,2595,1d6da993-0036fc78.jpg,noise,2,5.0,true,true,
50,2595,1d6da993-0036fc78.jpg,noise,3,7.5,true,true,
50,2595,1d6da993-0036fc78.jpg,noise,4,10.0,true,true,
51,2678,2502aea4-ac8efc26.jpg,brightness,1,1.05,true,true,
51,2678,2502aea4-ac8efc26.jpg,brightness,2,1.1,true,true,
51,2678,2502aea4-ac8efc26.jpg,brightness,3,1.2,true,true,
51,2678,2502aea4-ac8efc26.jpg,brightness,4,1.3,true,true,
51,2678,2502aea4-ac8efc26.jpg,blur,1,0.5,true,true,
51,2678,2502aea4-ac8efc26.jpg,blur,2,1.0,true,true,
51,2678,2502aea4-ac8efc26.jpg,blur,3,1.5,true,true,
51,2678,2502aea4-ac8efc26.jpg,blur,4,2.0,true,true,
51,2678,2502aea4-ac8efc26.jpg,noise,1,2.5,true,true,
51,2678,2502aea4-ac8efc26.jpg,noise,2,5.0,true,true,
51,2678,2502aea4-ac8efc26.jpg,noise,3,7.5,true,true,
51,2678,2502aea4-ac8efc26.jpg,noise,4,10.0,true,true,
52,2699,26f2f012-4a0150b0.jpg,brightness,1,1.05,true,true,
52,2699,26f2f012-4a0150b0.jpg,brightness,2,1.1,true,true,
52,2699,26f2f012-4a0150b0.jpg,brightness,3,1.2,true,true,
52,2699,26f2f012-4a0150b0.jpg,brightness,4,1.3,true,true,
52,2699,26f2f012-4a0150b0.jpg,blur,1,0.5,true,true,
52,2699,26f2f012-4a0150b0.jpg,blur,2,1.0,true,true,
52,2699,26f2f012-4a0150b0.jpg,blur,3,1.5,true,true,
52,2699,26f2f012-4a0150b0.jpg,blur,4,2.0,true,true,
52,2699,26f2f012-4a0150b0.jpg,noise,1,2.5,true,true,
52,2699,26f2f012-4a0150b0.jpg,noise,2,5.0,true,true,
52,2699,26f2f012-4a0150b0.jpg,noise,3,7.5,true,true,
52,2699,26f2f012-4a0150b0.jpg,noise,4,10.0,true,true,
53,2708,283eaca5-663188f5.jpg,brightness,1,1.05,true,true,
53,2708,283eaca5-663188f5.jpg,brightness,2,1.1,true,true,
53,2708,283eaca5-663188f5.jpg,brightness,3,1.2,true,true,
53,2708,283eaca5-663188f5.jpg,brightness,4,1.3,true,true,
53,2708,283eaca5-663188f5.jpg,blur,1,0.5,true,true,
53,2708,283eaca5-663188f5.jpg,blur,2,1.0,true,true,
53,2708,283eaca5-663188f5.jpg,blur,3,1.5,true,true,
53,2708,283eaca5-663188f5.jpg,blur,4,2.0,true,true,
53,2708,283eaca5-663188f5.jpg,noise,1,2.5,true,true,
53,2708,283eaca5-663188f5.jpg,noise,2,5.0,true,true,
53,2708,283eaca5-663188f5.jpg,noise,3,7.5,true,true,
53,2708,283eaca5-663188f5.jpg,noise,4,10.0,true,true,
54,2766,2e8ebae4-139720f4.jpg,brightness,1,1.05,true,true,
54,2766,2e8ebae4-139720f4.jpg,brightness,2,1.1,true,true,
54,2766,2e8ebae4-139720f4.jpg,brightness,3,1.2,true,true,
54,2766,2e8ebae4-139720f4.jpg,brightness,4,1.3,true,true,
54,2766,2e8ebae4-139720f4.jpg,blur,1,0.5,true,true,
54,2766,2e8ebae4-139720f4.jpg,blur,2,1.0,true,true,
54,2766,2e8ebae4-139720f4.jpg,blur,3,1.5,true,true,
54,2766,2e8ebae4-139720f4.jpg,blur,4,2.0,true,true,
54,2766,2e8ebae4-139720f4.jpg,noise,1,2.5,true,true,
54,2766,2e8ebae4-139720f4.jpg,noise,2,5.0,true,true,
54,2766,2e8ebae4-139720f4.jpg,noise,3,7.5,true,true,
54,2766,2e8ebae4-139720f4.jpg,noise,4,10.0,true,true,
55,2892,3b39e70f-63c386ac.jpg,brightness,1,1.05,true,true,
55,2892,3b39e70f-63c386ac.jpg,brightness,2,1.1,true,true,
55,2892,3b39e70f-63c386ac.jpg,brightness,3,1.2,true,true,
55,2892,3b39e70f-63c386ac.jpg,brightness,4,1.3,true,true,
55,2892,3b39e70f-63c386ac.jpg,blur,1,0.5,true,true,
55,2892,3b39e70f-63c386ac.jpg,blur,2,1.0,true,true,
55,2892,3b39e70f-63c386ac.jpg,blur,3,1.5,true,true,
55,2892,3b39e70f-63c386ac.jpg,blur,4,2.0,true,true,
55,2892,3b39e70f-63c386ac.jpg,noise,1,2.5,true,true,
55,2892,3b39e70f-63c386ac.jpg,noise,2,5.0,true,true,
55,2892,3b39e70f-63c386ac.jpg,noise,3,7.5,true,true,
55,2892,3b39e70f-63c386ac.jpg,noise,4,10.0,true,true,
56,2899,3c90d181-9e6a32e5.jpg,brightness,1,1.05,true,true,
56,2899,3c90d181-9e6a32e5.jpg,brightness,2,1.1,true,true,
56,2899,3c90d181-9e6a32e5.jpg,brightness,3,1.2,true,true,
56,2899,3c90d181-9e6a32e5.jpg,brightness,4,1.3,true,true,
56,2899,3c90d181-9e6a32e5.jpg,blur,1,0.5,true,true,
56,2899,3c90d181-9e6a32e5.jpg,blur,2,1.0,true,true,
56,2899,3c90d181-9e6a32e5.jpg,blur,3,1.5,true,true,
56,2899,3c90d181-9e6a32e5.jpg,blur,4,2.0,true,true,
56,2899,3c90d181-9e6a32e5.jpg,noise,1,2.5,true,true,
56,2899,3c90d181-9e6a32e5.jpg,noise,2,5.0,true,true,
56,2899,3c90d181-9e6a32e5.jpg,noise,3,7.5,true,true,
56,2899,3c90d181-9e6a32e5.jpg,noise,4,10.0,true,true,
57,2937,416f06e2-141ad6c1.jpg,brightness,1,1.05,true,true,
57,2937,416f06e2-141ad6c1.jpg,brightness,2,1.1,true,true,
57,2937,416f06e2-141ad6c1.jpg,brightness,3,1.2,true,true,
57,2937,416f06e2-141ad6c1.jpg,brightness,4,1.3,true,true,
57,2937,416f06e2-141ad6c1.jpg,blur,1,0.5,true,true,
57,2937,416f06e2-141ad6c1.jpg,blur,2,1.0,true,true,
57,2937,416f06e2-141ad6c1.jpg,blur,3,1.5,true,true,
57,2937,416f06e2-141ad6c1.jpg,blur,4,2.0,true,true,
57,2937,416f06e2-141ad6c1.jpg,noise,1,2.5,true,true,
57,2937,416f06e2-141ad6c1.jpg,noise,2,5.0,true,true,
57,2937,416f06e2-141ad6c1.jpg,noise,3,7.5,true,true,
57,2937,416f06e2-141ad6c1.jpg,noise,4,10.0,true,true,
58,2962,433cdf36-974fe471.jpg,brightness,1,1.05,true,true,
58,2962,433cdf36-974fe471.jpg,brightness,2,1.1,true,true,
58,2962,433cdf36-974fe471.jpg,brightness,3,1.2,true,true,
58,2962,433cdf36-974fe471.jpg,brightness,4,1.3,true,true,
58,2962,433cdf36-974fe471.jpg,blur,1,0.5,true,true,
58,2962,433cdf36-974fe471.jpg,blur,2,1.0,true,true,
58,2962,433cdf36-974fe471.jpg,blur,3,1.5,true,true,
58,2962,433cdf36-974fe471.jpg,blur,4,2.0,true,true,
58,2962,433cdf36-974fe471.jpg,noise,1,2.5,true,true,
58,2962,433cdf36-974fe471.jpg,noise,2,5.0,true,true,
58,2962,433cdf36-974fe471.jpg,noise,3,7.5,true,true,
58,2962,433cdf36-974fe471.jpg,noise,4,10.0,true,true,
59,2988,46d612ba-2fc4f9e6.jpg,brightness,1,1.05,true,true,
59,2988,46d612ba-2fc4f9e6.jpg,brightness,2,1.1,true,true,
59,2988,46d612ba-2fc4f9e6.jpg,brightness,3,1.2,true,true,
59,2988,46d612ba-2fc4f9e6.jpg,brightness,4,1.3,true,true,
59,2988,46d612ba-2fc4f9e6.jpg,blur,1,0.5,true,true,
59,2988,46d612ba-2fc4f9e6.jpg,blur,2,1.0,true,true,
59,2988,46d612ba-2fc4f9e6.jpg,blur,3,1.5,true,true,
59,2988,46d612ba-2fc4f9e6.jpg,blur,4,2.0,true,true,
59,2988,46d612ba-2fc4f9e6.jpg,noise,1,2.5,true,true,
59,2988,46d612ba-2fc4f9e6.jpg,noise,2,5.0,true,true,
59,2988,46d612ba-2fc4f9e6.jpg,noise,3,7.5,true,true,
59,2988,46d612ba-2fc4f9e6.jpg,noise,4,10.0,true,true,
60,2992,47080879-91759b3a.jpg,brightness,1,1.05,true,true,
60,2992,47080879-91759b3a.jpg,brightness,2,1.1,true,true,
60,2992,47080879-91759b3a.jpg,brightness,3,1.2,true,true,
60,2992,47080879-91759b3a.jpg,brightness,4,1.3,true,true,
60,2992,47080879-91759b3a.jpg,blur,1,0.5,true,true,
60,2992,47080879-91759b3a.jpg,blur,2,1.0,true,true,
60,2992,47080879-91759b3a.jpg,blur,3,1.5,true,true,
60,2992,47080879-91759b3a.jpg,blur,4,2.0,true,true,
60,2992,47080879-91759b3a.jpg,noise,1,2.5,true,true,
60,2992,47080879-91759b3a.jpg,noise,2,5.0,true,true,
60,2992,47080879-91759b3a.jpg,noise,3,7.5,true,true,
60,2992,47080879-91759b3a.jpg,noise,4,10.0,true,true,
61,3001,47d4f767-a1dbd271.jpg,brightness,1,1.05,true,true,
61,3001,47d4f767-a1dbd271.jpg,brightness,2,1.1,true,true,
61,3001,47d4f767-a1dbd271.jpg,brightness,3,1.2,true,true,
61,3001,47d4f767-a1dbd271.jpg,brightness,4,1.3,true,true,
61,3001,47d4f767-a1dbd271.jpg,blur,1,0.5,true,true,
61,3001,47d4f767-a1dbd271.jpg,blur,2,1.0,true,true,
61,3001,47d4f767-a1dbd271.jpg,blur,3,1.5,true,true,
61,3001,47d4f767-a1dbd271.jpg,blur,4,2.0,true,true,
61,3001,47d4f767-a1dbd271.jpg,noise,1,2.5,true,true,
61,3001,47d4f767-a1dbd271.jpg,noise,2,5.0,true,true,
61,3001,47d4f767-a1dbd271.jpg,noise,3,7.5,true,true,
61,3001,47d4f767-a1dbd271.jpg,noise,4,10.0,true,true,
62,3013,49a49546-3fa81a34.jpg,brightness,1,1.05,true,true,
62,3013,49a49546-3fa81a34.jpg,brightness,2,1.1,true,true,
62,3013,49a49546-3fa81a34.jpg,brightness,3,1.2,true,true,
62,3013,49a49546-3fa81a34.jpg,brightness,4,1.3,true,true,
62,3013,49a49546-3fa81a34.jpg,blur,1,0.5,true,true,
62,3013,49a49546-3fa81a34.jpg,blur,2,1.0,true,true,
62,3013,49a49546-3fa81a34.jpg,blur,3,1.5,true,true,
62,3013,49a49546-3fa81a34.jpg,blur,4,2.0,true,true,
62,3013,49a49546-3fa81a34.jpg,noise,1,2.5,true,true,
62,3013,49a49546-3fa81a34.jpg,noise,2,5.0,true,true,
62,3013,49a49546-3fa81a34.jpg,noise,3,7.5,true,true,
62,3013,49a49546-3fa81a34.jpg,noise,4,10.0,true,true,
